date,asset,probability_level,stress_regime,conditional_var
2022-07-20,SAN.MC,0.995,1,0.106840687647686
2022-07-21,SAN.MC,0.995,0,0.07920438399536359
2022-07-22,SAN.MC,0.995,0,0.07577655245543817
2022-07-25,SAN.MC,0.995,0,0.07302897963970394
2022-07-26,SAN.MC,0.995,1,0.09398667557216973
2022-07-27,SAN.MC,0.995,0,0.06743723262030102
2022-07-28,SAN.MC,0.995,0,0.06533767848833189
2022-07-29,SAN.MC,0.995,0,0.06769012666932664
2022-08-01,SAN.MC,0.995,0,0.06480909508399935
2022-08-02,SAN.MC,0.995,1,0.08794675441903566
2022-08-03,SAN.MC,0.995,0,0.06281413885703158
2022-08-04,SAN.MC,0.995,0,0.06098849676138822
2022-08-05,SAN.MC,0.995,0,0.05865878582275863
2022-08-08,SAN.MC,0.995,0,0.056825576013059965
2022-08-09,SAN.MC,0.995,0,0.05546837457934496
2022-08-10,SAN.MC,0.995,0,0.05321758551766463
2022-08-11,SAN.MC,0.995,0,0.052295677286140846
2022-08-12,SAN.MC,0.995,0,0.05038076226663695
2022-08-17,SAN.MC,0.995,0,0.048723830920345795
2022-08-18,SAN.MC,0.995,0,0.04936859102156137
2022-08-19,SAN.MC,0.995,0,0.047469746578505764
2022-08-22,SAN.MC,0.995,1,0.07856456462992152
2022-08-23,SAN.MC,0.995,1,0.07799225302350765
2022-08-24,SAN.MC,0.995,0,0.05565493223798924
2022-08-25,SAN.MC,0.995,0,0.054393213351775875
2022-08-26,SAN.MC,0.995,1,0.07210360784394351
2022-08-29,SAN.MC,0.995,1,0.07284050427384135
2022-08-30,SAN.MC,0.995,1,0.06992632505573797
2022-08-31,SAN.MC,0.995,1,0.06807746782433743
2022-09-01,SAN.MC,0.995,1,0.06792687616036977
2022-09-02,SAN.MC,0.995,1,0.06890252945103016
2022-09-05,SAN.MC,0.995,1,0.06749820530257415
2022-09-06,SAN.MC,0.995,1,0.0679415946079709
2022-09-07,SAN.MC,0.995,1,0.06541135821789262
2022-09-08,SAN.MC,0.995,0,0.048219007318086454
2022-09-09,SAN.MC,0.995,0,0.04830300355105772
2022-09-12,SAN.MC,0.995,1,0.06640590260983402
2022-09-13,SAN.MC,0.995,1,0.06915555227705654
2022-09-14,SAN.MC,0.995,1,0.07493995433557156
2022-09-15,SAN.MC,0.995,1,0.07194044095305499
2022-09-16,SAN.MC,0.995,1,0.0728100234431711
2022-09-19,SAN.MC,0.995,1,0.07134837612405959
2022-09-20,SAN.MC,0.995,1,0.0687879160085602
2022-09-21,SAN.MC,0.995,1,0.06612899467095575
2022-09-22,SAN.MC,0.995,1,0.07055515059210574
2022-09-23,SAN.MC,0.995,1,0.06795627019342085
2022-09-26,SAN.MC,0.995,1,0.07846208879287897
2022-09-27,SAN.MC,0.995,1,0.07697840098386147
2022-09-28,SAN.MC,0.995,1,0.08306865105116681
2022-09-29,SAN.MC,0.995,1,0.07959927469793562
2022-09-30,SAN.MC,0.995,1,0.08339605665281836
2022-10-03,SAN.MC,0.995,1,0.08000364184340503
2022-10-04,SAN.MC,0.995,1,0.0788390824049497
2022-10-05,SAN.MC,0.995,1,0.08808946189532217
2022-10-06,SAN.MC,0.995,1,0.0907850411592649
2022-10-07,SAN.MC,0.995,1,0.08810986321817356
2022-10-10,SAN.MC,0.995,1,0.0854518074752227
2022-10-11,SAN.MC,0.995,1,0.08344835628755032
2022-10-12,SAN.MC,0.995,1,0.08336560459418278
2022-10-13,SAN.MC,0.995,1,0.08356983130799639
2022-10-14,SAN.MC,0.995,1,0.08297817418457269
2022-10-17,SAN.MC,0.995,1,0.0799715006951415
2022-10-18,SAN.MC,0.995,1,0.07720829696450371
2022-10-19,SAN.MC,0.995,1,0.07533264532640017
2022-10-20,SAN.MC,0.995,1,0.07233918337842639
2022-10-21,SAN.MC,0.995,1,0.06994406623685673
2022-10-24,SAN.MC,0.995,1,0.0674648258596867
2022-10-25,SAN.MC,0.995,1,0.06685002793185557
2022-10-26,SAN.MC,0.995,1,0.06434882917343869
2022-10-27,SAN.MC,0.995,1,0.07798699339760477
2022-10-28,SAN.MC,0.995,1,0.07597524459358511
2022-10-31,SAN.MC,0.995,1,0.0733294535278681
2022-11-01,SAN.MC,0.995,1,0.07058998933257672
2022-11-02,SAN.MC,0.995,1,0.06799238220758494
2022-11-03,SAN.MC,0.995,1,0.06650489551988623
2022-11-04,SAN.MC,0.995,1,0.06632799884293315
2022-11-07,SAN.MC,0.995,1,0.0668276397897308
2022-11-08,SAN.MC,0.995,1,0.06444606830830595
2022-11-09,SAN.MC,0.995,1,0.06262664773382723
2022-11-10,SAN.MC,0.995,0,0.046809574123465265
2022-11-11,SAN.MC,0.995,0,0.05124439843043343
2022-11-14,SAN.MC,0.995,1,0.067854710699867
2022-11-15,SAN.MC,0.995,1,0.066214752388981
2022-11-16,SAN.MC,0.995,1,0.06432896433291657
2022-11-17,SAN.MC,0.995,1,0.06460752649376007
2022-11-18,SAN.MC,0.995,0,0.05012538339070508
2022-11-21,SAN.MC,0.995,0,0.050383506017502584
2022-11-22,SAN.MC,0.995,0,0.05082159806562813
2022-11-23,SAN.MC,0.995,0,0.05140382598851936
2022-11-24,SAN.MC,0.995,0,0.049406549375128596
2022-11-25,SAN.MC,0.995,0,0.04753423566714194
2022-11-28,SAN.MC,0.995,0,0.04649235396566885
2022-11-29,SAN.MC,0.995,0,0.046332085606284545
2022-11-30,SAN.MC,0.995,0,0.04495988113209205
2022-12-01,SAN.MC,0.995,0,0.04337912044147719
2022-12-02,SAN.MC,0.995,0,0.04380953851290878
2022-12-05,SAN.MC,0.995,0,0.042274031474769005
2022-12-06,SAN.MC,0.995,0,0.04081691088510635
2022-12-07,SAN.MC,0.995,0,0.039419068892285726
2022-12-08,SAN.MC,0.995,0,0.03855799825235498
2022-12-09,SAN.MC,0.995,0,0.03853523013659452
2022-12-12,SAN.MC,0.995,1,0.05023137604553073
2022-12-13,SAN.MC,0.995,0,0.03653364896641543
2022-12-14,SAN.MC,0.995,0,0.03566510202669243
2022-12-15,SAN.MC,0.995,0,0.03698169091867048
2022-12-16,SAN.MC,0.995,0,0.04471127430992569
2022-12-19,SAN.MC,0.995,0,0.04334204063757768
2022-12-20,SAN.MC,0.995,0,0.04189458843230527
2022-12-21,SAN.MC,0.995,0,0.04390813822270357
2022-12-22,SAN.MC,0.995,0,0.04276907692153333
2022-12-23,SAN.MC,0.995,0,0.04386327991785087
2022-12-27,SAN.MC,0.995,0,0.04268675285699299
2022-12-28,SAN.MC,0.995,0,0.041311217084648084
2022-12-29,SAN.MC,0.995,0,0.04045892176496688
2022-12-30,SAN.MC,0.995,0,0.039226898333345035
2023-01-03,SAN.MC,0.995,0,0.03806563471952477
2023-01-04,SAN.MC,0.995,0,0.0368566737092044
2023-01-05,SAN.MC,0.995,0,0.040017231805582525
2023-01-06,SAN.MC,0.995,0,0.03870361597530876
2023-01-09,SAN.MC,0.995,0,0.039274016046596576
2023-01-10,SAN.MC,0.995,0,0.03921226948741151
2023-01-11,SAN.MC,0.995,0,0.03799766491348581
2023-01-12,SAN.MC,0.995,0,0.03761572251959199
2023-01-13,SAN.MC,0.995,0,0.03806026085222376
2023-01-16,SAN.MC,0.995,0,0.03778404174228054
2023-01-17,SAN.MC,0.995,0,0.03883768861625214
2023-01-18,SAN.MC,0.995,0,0.03758106189562387
2023-01-19,SAN.MC,0.995,0,0.03661942930794238
2023-01-20,SAN.MC,0.995,0,0.046444835523895514
2023-01-23,SAN.MC,0.995,0,0.04539630704738608
2023-01-24,SAN.MC,0.995,0,0.043732054624851344
2023-01-25,SAN.MC,0.995,0,0.042172365008448294
2023-01-26,SAN.MC,0.995,0,0.04088791478905026
2023-01-27,SAN.MC,0.995,0,0.04254104854268571
2023-01-30,SAN.MC,0.995,0,0.04178446333300474
2023-01-31,SAN.MC,0.995,0,0.04047743655275799
2023-02-01,SAN.MC,0.995,0,0.03911412399161245
2023-02-02,SAN.MC,0.995,0,0.03843941606547237
2023-02-03,SAN.MC,0.995,0,0.046393503823243046
2023-02-06,SAN.MC,0.995,0,0.045568548628913394
2023-02-07,SAN.MC,0.995,0,0.04687102822291759
2023-02-08,SAN.MC,0.995,0,0.046321318090326614
2023-02-09,SAN.MC,0.995,0,0.04460295882927474
2023-02-10,SAN.MC,0.995,0,0.043780825809192465
2023-02-13,SAN.MC,0.995,0,0.0453494381669896
2023-02-14,SAN.MC,0.995,0,0.04390047997869826
2023-02-15,SAN.MC,0.995,0,0.04239822164980776
2023-02-16,SAN.MC,0.995,0,0.04195319898394687
2023-02-17,SAN.MC,0.995,0,0.04212688797068473
2023-02-20,SAN.MC,0.995,0,0.04170800755203744
2023-02-21,SAN.MC,0.995,0,0.04050342964389417
2023-02-22,SAN.MC,0.995,0,0.03915607835714662
2023-02-23,SAN.MC,0.995,0,0.04160574067269161
2023-02-24,SAN.MC,0.995,0,0.04083477732677298
2023-02-27,SAN.MC,0.995,0,0.04134956254327527
2023-02-28,SAN.MC,0.995,0,0.04118453837123747
2023-03-01,SAN.MC,0.995,0,0.046063674803033826
2023-03-02,SAN.MC,0.995,0,0.04538756639431626
2023-03-03,SAN.MC,0.995,0,0.043773894266817326
2023-03-06,SAN.MC,0.995,0,0.04478976805062969
2023-03-07,SAN.MC,0.995,0,0.04384760985057918
2023-03-08,SAN.MC,0.995,0,0.049575066603828634
2023-03-09,SAN.MC,0.995,0,0.04814922508791424
2023-03-10,SAN.MC,0.995,1,0.06519779660356281
2023-03-13,SAN.MC,0.995,1,0.08759824058674283
2023-03-14,SAN.MC,0.995,1,0.13702701555757577
2023-03-15,SAN.MC,0.995,1,0.1322431413153365
2023-03-16,SAN.MC,0.995,0,0.1206117029841756
2023-03-17,SAN.MC,0.995,1,0.15532106186101455
2023-03-20,SAN.MC,0.995,1,0.16290550840225476
2023-03-21,SAN.MC,0.995,0,0.11651321546462858
2023-03-22,SAN.MC,0.995,0,0.11341718024706174
2023-03-23,SAN.MC,0.995,0,0.10817361467619184
2023-03-24,SAN.MC,0.995,0,0.10521222662988484
2023-03-27,SAN.MC,0.995,0,0.10549304744423257
2023-03-28,SAN.MC,0.995,0,0.10119932976273142
2023-03-29,SAN.MC,0.995,0,0.09668654107788283
2023-03-30,SAN.MC,0.995,0,0.0926608668033283
2023-03-31,SAN.MC,0.995,0,0.08904692741846147
2023-04-03,SAN.MC,0.995,0,0.0854397483358203
2023-04-04,SAN.MC,0.995,0,0.08161707166772134
2023-04-05,SAN.MC,0.995,0,0.07798192065156127
2023-04-06,SAN.MC,0.995,0,0.07507372256925202
2023-04-11,SAN.MC,0.995,0,0.07335299947370473
2023-04-12,SAN.MC,0.995,0,0.07656696100321833
2023-04-13,SAN.MC,0.995,0,0.07365707454548022
2023-04-14,SAN.MC,0.995,0,0.07044227080944916
2023-04-17,SAN.MC,0.995,0,0.06984320113166484
2023-04-18,SAN.MC,0.995,0,0.07013472396793334
2023-04-19,SAN.MC,0.995,0,0.06760411321561623
2023-04-20,SAN.MC,0.995,0,0.06488754200621824
2023-04-21,SAN.MC,0.995,0,0.06434196844501008
2023-04-24,SAN.MC,0.995,0,0.0626458637152354
2023-04-25,SAN.MC,0.995,0,0.06001721462538477
2023-04-26,SAN.MC,0.995,0,0.08691049555245937
2023-04-27,SAN.MC,0.995,0,0.08384417405400994
2023-04-28,SAN.MC,0.995,0,0.08041821703172196
2023-05-02,SAN.MC,0.995,0,0.08316411613454448
2023-05-03,SAN.MC,0.995,0,0.0842425739839931
2023-05-04,SAN.MC,0.995,0,0.08050155480825487
2023-05-05,SAN.MC,0.995,0,0.07997347051253392
2023-05-08,SAN.MC,0.995,0,0.07781890052493182
2023-05-09,SAN.MC,0.995,0,0.07460139391032064
2023-05-10,SAN.MC,0.995,0,0.07133281782763266
2023-05-11,SAN.MC,0.995,0,0.06969577598224413
2023-05-12,SAN.MC,0.995,0,0.06670479797223505
2023-05-15,SAN.MC,0.995,0,0.06384450392170495
2023-05-16,SAN.MC,0.995,0,0.0611398352908375
2023-05-17,SAN.MC,0.995,0,0.05867014482752559
2023-05-18,SAN.MC,0.995,0,0.05630896709877527
2023-05-19,SAN.MC,0.995,0,0.05407189250256074
2023-05-22,SAN.MC,0.995,0,0.05202648538491745
2023-05-23,SAN.MC,0.995,0,0.05016107618830609
2023-05-24,SAN.MC,0.995,0,0.04824720944208372
2023-05-25,SAN.MC,0.995,0,0.05418910380055855
2023-05-26,SAN.MC,0.995,0,0.05204538572889675
2023-05-29,SAN.MC,0.995,0,0.050397671751423886
2023-05-30,SAN.MC,0.995,0,0.05184439757810424
2023-05-31,SAN.MC,0.995,0,0.051039527534620474
2023-06-01,SAN.MC,0.995,0,0.054074656744118946
2023-06-02,SAN.MC,0.995,0,0.05307999321911269
2023-06-05,SAN.MC,0.995,0,0.05311291141898557
2023-06-06,SAN.MC,0.995,0,0.051838115565889416
2023-06-07,SAN.MC,0.995,0,0.04994078139387742
2023-06-08,SAN.MC,0.995,0,0.04800147946453723
2023-06-09,SAN.MC,0.995,0,0.04623011289462191
2023-06-12,SAN.MC,0.995,0,0.04536297984680922
2023-06-13,SAN.MC,0.995,0,0.0439271515036263
2023-06-14,SAN.MC,0.995,0,0.04234058936308644
2023-06-15,SAN.MC,0.995,0,0.04179091682535337
2023-06-16,SAN.MC,0.995,0,0.044448238434134084
2023-06-19,SAN.MC,0.995,0,0.043009757161783846
2023-06-20,SAN.MC,0.995,0,0.04160290537074129
2023-06-21,SAN.MC,0.995,0,0.04070723080194745
2023-06-22,SAN.MC,0.995,0,0.03934484472318036
2023-06-23,SAN.MC,0.995,0,0.04137435820029417
2023-06-26,SAN.MC,0.995,0,0.05043774463195209
2023-06-27,SAN.MC,0.995,0,0.04854184125472069
2023-06-28,SAN.MC,0.995,0,0.04992823064225192
2023-06-29,SAN.MC,0.995,0,0.051070738089523844
2023-06-30,SAN.MC,0.995,0,0.04927650072637612
2023-07-03,SAN.MC,0.995,0,0.04778962715529225
2023-07-04,SAN.MC,0.995,0,0.04664446771194713
2023-07-05,SAN.MC,0.995,0,0.04865713406375405
2023-07-06,SAN.MC,0.995,0,0.048009779533478174
2023-07-07,SAN.MC,0.995,0,0.05690818395748689
2023-07-10,SAN.MC,0.995,0,0.05464884649350917
2023-07-11,SAN.MC,0.995,0,0.052468606061350266
2023-07-12,SAN.MC,0.995,0,0.05112701601120141
2023-07-13,SAN.MC,0.995,0,0.053151259909864704
2023-07-14,SAN.MC,0.995,0,0.05107861991042937
2023-07-17,SAN.MC,0.995,0,0.049987705419172454
2023-07-18,SAN.MC,0.995,0,0.048220203866996075
2023-07-19,SAN.MC,0.995,0,0.047181812043216295
2023-07-20,SAN.MC,0.995,0,0.045582003445406916
2023-07-21,SAN.MC,0.995,0,0.04404711099985324
2023-07-24,SAN.MC,0.995,0,0.04245352337942809
2023-07-25,SAN.MC,0.995,0,0.041063657535207965
2023-07-26,SAN.MC,0.995,0,0.039719469405578155
2023-07-27,SAN.MC,0.995,0,0.04132152183820597
2023-07-28,SAN.MC,0.995,0,0.04065414034662957
2023-07-31,SAN.MC,0.995,0,0.04030951832239817
2023-08-01,SAN.MC,0.995,0,0.038947498378704044
2023-08-02,SAN.MC,0.995,0,0.04508914150738312
2023-08-03,SAN.MC,0.995,0,0.048464123008256026
2023-08-04,SAN.MC,0.995,0,0.04728699023286641
2023-08-07,SAN.MC,0.995,0,0.04559939088681564
2023-08-08,SAN.MC,0.995,0,0.043938775560422
2023-08-09,SAN.MC,0.995,0,0.05146276341996188
2023-08-10,SAN.MC,0.995,0,0.0495636758774443
2023-08-11,SAN.MC,0.995,0,0.049512097668242265
2023-08-14,SAN.MC,0.995,0,0.050342359855394765
2023-08-17,SAN.MC,0.995,0,0.04838118530673483
2023-08-18,SAN.MC,0.995,0,0.0465326283893197
2023-08-21,SAN.MC,0.995,0,0.04483896587346516
2023-08-22,SAN.MC,0.995,0,0.043211797533668585
2023-08-23,SAN.MC,0.995,0,0.041713698766441314
2023-08-24,SAN.MC,0.995,0,0.0423033641566215
2023-08-25,SAN.MC,0.995,0,0.04081417535347762
2023-08-28,SAN.MC,0.995,0,0.03941631122392235
2023-08-29,SAN.MC,0.995,0,0.03842338270650223
2023-08-30,SAN.MC,0.995,0,0.037968406981208895
2023-08-31,SAN.MC,0.995,0,0.03677290798247242
2023-09-01,SAN.MC,0.995,0,0.03654715507718449
2023-09-04,SAN.MC,0.995,0,0.043203891497263607
2023-09-05,SAN.MC,0.995,0,0.041698773639156174
2023-09-06,SAN.MC,0.995,0,0.04044866649477011
2023-09-07,SAN.MC,0.995,0,0.04901680069584198
2023-09-08,SAN.MC,0.995,0,0.04818898611089673
2023-09-11,SAN.MC,0.995,0,0.04657050888575158
2023-09-12,SAN.MC,0.995,0,0.044970704960060615
2023-09-13,SAN.MC,0.995,0,0.04334824056574143
2023-09-14,SAN.MC,0.995,0,0.04180642598099251
2023-09-15,SAN.MC,0.995,0,0.04158465180146849
2023-09-18,SAN.MC,0.995,0,0.04151887348300689
2023-09-19,SAN.MC,0.995,0,0.04257210394924255
2023-09-20,SAN.MC,0.995,0,0.041140768012075314
2023-09-21,SAN.MC,0.995,0,0.04057230367631886
2023-09-22,SAN.MC,0.995,0,0.03955624322118664
2023-09-25,SAN.MC,0.995,0,0.03902457109087373
2023-09-26,SAN.MC,0.995,0,0.039074270579004776
2023-09-27,SAN.MC,0.995,0,0.03813739693347539
2023-09-28,SAN.MC,0.995,0,0.03786729769779701
2023-09-29,SAN.MC,0.995,0,0.04256261053915663
2023-10-02,SAN.MC,0.995,0,0.042151840074397054
2023-10-03,SAN.MC,0.995,0,0.0429712840195812
2023-10-04,SAN.MC,0.995,0,0.041818589943761864
2023-10-05,SAN.MC,0.995,0,0.0415992920410604
2023-10-06,SAN.MC,0.995,0,0.0403283776260485
2023-10-09,SAN.MC,0.995,0,0.039784289741645835
2023-10-10,SAN.MC,0.995,0,0.04817291326211363
2023-10-11,SAN.MC,0.995,0,0.04815670208793943
2023-10-12,SAN.MC,0.995,0,0.04632091847519594
2023-10-13,SAN.MC,0.995,0,0.04518571707946456
2023-10-16,SAN.MC,0.995,0,0.04891339996218202
2023-10-17,SAN.MC,0.995,0,0.047832988223866016
2023-10-18,SAN.MC,0.995,0,0.04604403733825301
2023-10-19,SAN.MC,0.995,0,0.04804509197008716
2023-10-20,SAN.MC,0.995,0,0.04623063343047717
2023-10-23,SAN.MC,0.995,0,0.047335060926851774
2023-10-24,SAN.MC,0.995,0,0.0468866204184424
2023-10-25,SAN.MC,0.995,0,0.04690165568135064
2023-10-26,SAN.MC,0.995,0,0.04656879600861833
2023-10-27,SAN.MC,0.995,0,0.04536594929012941
2023-10-30,SAN.MC,0.995,0,0.04470405396715048
2023-10-31,SAN.MC,0.995,0,0.04481692000322486
2023-11-01,SAN.MC,0.995,0,0.04377930434033003
2023-11-02,SAN.MC,0.995,0,0.04246789724209532
2023-11-03,SAN.MC,0.995,0,0.04262239000773724
2023-11-06,SAN.MC,0.995,0,0.041199090918915424
2023-11-07,SAN.MC,0.995,0,0.0414067107421671
2023-11-08,SAN.MC,0.995,0,0.04043445955570293
2023-11-09,SAN.MC,0.995,0,0.03923366775824866
2023-11-10,SAN.MC,0.995,0,0.03850318830997564
2023-11-13,SAN.MC,0.995,0,0.037278281664455334
2023-11-14,SAN.MC,0.995,0,0.03651228725156525
2023-11-15,SAN.MC,0.995,0,0.03565518031603335
2023-11-16,SAN.MC,0.995,0,0.03485228718840289
2023-11-17,SAN.MC,0.995,0,0.03392917132328653
2023-11-20,SAN.MC,0.995,0,0.03325626544766145
2023-11-21,SAN.MC,0.995,0,0.0323702524298827
2023-11-22,SAN.MC,0.995,0,0.03163869095469334
2023-11-23,SAN.MC,0.995,0,0.030946823118192177
2023-11-24,SAN.MC,0.995,0,0.030245433508259305
2023-11-27,SAN.MC,0.995,0,0.029559749481967303
2023-11-28,SAN.MC,0.995,0,0.03212964791949875
2023-11-29,SAN.MC,0.995,0,0.03225766264448868
2023-11-30,SAN.MC,0.995,0,0.03149764527920558
2023-12-01,SAN.MC,0.995,0,0.030712477533134924
2023-12-04,SAN.MC,0.995,0,0.030319448811093944
2023-12-05,SAN.MC,0.995,0,0.029643073093503253
2023-12-06,SAN.MC,0.995,0,0.030376828278214592
2023-12-07,SAN.MC,0.995,0,0.0299996306068404
2023-12-08,SAN.MC,0.995,0,0.038416388994621346
2023-12-11,SAN.MC,0.995,0,0.038329312875104604
2023-12-12,SAN.MC,0.995,0,0.037087583752470676
2023-12-13,SAN.MC,0.995,0,0.04018984539051172
2023-12-14,SAN.MC,0.995,0,0.04026355875227093
2023-12-15,SAN.MC,0.995,0,0.03932414872970835
2023-12-18,SAN.MC,0.995,0,0.04470350227535141
2023-12-19,SAN.MC,0.995,0,0.04322277665508696
2023-12-20,SAN.MC,0.995,0,0.041679533128585806
2023-12-21,SAN.MC,0.995,0,0.04025352248089668
2023-12-22,SAN.MC,0.995,0,0.03889160361037449
2023-12-27,SAN.MC,0.995,0,0.03765504829755854
2023-12-28,SAN.MC,0.995,0,0.03645592303993929
2023-12-29,SAN.MC,0.995,0,0.03595624553159975
2024-01-02,SAN.MC,0.995,0,0.034969283941395875
2024-01-03,SAN.MC,0.995,0,0.03525169016654805
2024-01-04,SAN.MC,0.995,0,0.037449343726840195
2024-01-05,SAN.MC,0.995,0,0.037698109704529636
2024-01-08,SAN.MC,0.995,0,0.03671116876408883
2024-01-09,SAN.MC,0.995,0,0.03562672377499782
2024-01-10,SAN.MC,0.995,0,0.03615823480358262
2024-01-11,SAN.MC,0.995,0,0.037039475327618046
2024-01-12,SAN.MC,0.995,0,0.039209443553628334
2024-01-15,SAN.MC,0.995,0,0.03792238543423433
2024-01-16,SAN.MC,0.995,0,0.03860439925392533
2024-01-17,SAN.MC,0.995,0,0.03961345184315557
2024-01-18,SAN.MC,0.995,0,0.0410004085509327
2024-01-19,SAN.MC,0.995,0,0.04020325931922053
2024-01-22,SAN.MC,0.995,0,0.0389282201581562
2024-01-23,SAN.MC,0.995,0,0.037768827570456735
2024-01-24,SAN.MC,0.995,0,0.04094488123801912
2024-01-25,SAN.MC,0.995,0,0.04027244415813391
2024-01-26,SAN.MC,0.995,0,0.048247796472389824
2024-01-29,SAN.MC,0.995,0,0.04645796998821795
2024-01-30,SAN.MC,0.995,0,0.05001586602032387
2024-01-31,SAN.MC,0.995,0,0.0495330302272037
2024-02-01,SAN.MC,0.995,0,0.04867822973035635
2024-02-02,SAN.MC,0.995,0,0.046813074317769605
2024-02-05,SAN.MC,0.995,0,0.048535213231184406
2024-02-06,SAN.MC,0.995,0,0.07163150314395149
2024-02-07,SAN.MC,0.995,0,0.06901197368834582
2024-02-08,SAN.MC,0.995,0,0.0691946726786736
2024-02-09,SAN.MC,0.995,0,0.06651714428248486
2024-02-12,SAN.MC,0.995,0,0.06371603447079248
2024-02-13,SAN.MC,0.995,0,0.06113731825113551
2024-02-14,SAN.MC,0.995,0,0.059969561453923535
2024-02-15,SAN.MC,0.995,0,0.05747663153928827
2024-02-16,SAN.MC,0.995,0,0.055114501032935734
2024-02-19,SAN.MC,0.995,0,0.05288324794211799
2024-02-20,SAN.MC,0.995,0,0.051488239918248475
2024-02-21,SAN.MC,0.995,0,0.05012187488268009
2024-02-22,SAN.MC,0.995,0,0.04821191678453706
2024-02-23,SAN.MC,0.995,0,0.0464527202734358
2024-02-26,SAN.MC,0.995,0,0.04474731525890768
2024-02-27,SAN.MC,0.995,0,0.04332396951613025
2024-02-28,SAN.MC,0.995,0,0.04177411305441837
2024-02-29,SAN.MC,0.995,0,0.040595966757085204
2024-03-01,SAN.MC,0.995,0,0.03942820354349575
2024-03-04,SAN.MC,0.995,0,0.03825306795624738
2024-03-05,SAN.MC,0.995,0,0.037324734317215884
2024-03-06,SAN.MC,0.995,0,0.036159338745177336
2024-03-07,SAN.MC,0.995,0,0.035441133054891744
2024-03-08,SAN.MC,0.995,0,0.035577555706927264
2024-03-11,SAN.MC,0.995,0,0.034537693300917514
2024-03-12,SAN.MC,0.995,0,0.03365018825657398
2024-03-13,SAN.MC,0.995,0,0.033933323862452736
2024-03-14,SAN.MC,0.995,0,0.033231603212143156
2024-03-15,SAN.MC,0.995,0,0.03444630489883024
2024-03-18,SAN.MC,0.995,0,0.03446136791940132
2024-03-19,SAN.MC,0.995,0,0.033544634915501734
2024-03-20,SAN.MC,0.995,0,0.033161339023947946
2024-03-21,SAN.MC,0.995,0,0.0322604447425069
2024-03-22,SAN.MC,0.995,0,0.03303582727889568
2024-03-25,SAN.MC,0.995,0,0.03367692696791555
2024-03-26,SAN.MC,0.995,0,0.03314276688747856
2024-03-27,SAN.MC,0.995,0,0.03263351822145527
2024-03-28,SAN.MC,0.995,0,0.03209853626193851
2024-04-02,SAN.MC,0.995,0,0.03132452525380588
2024-04-03,SAN.MC,0.995,0,0.030613858318666396
2024-04-04,SAN.MC,0.995,0,0.030776312265183802
2024-04-05,SAN.MC,0.995,0,0.031581978979765696
2024-04-08,SAN.MC,0.995,0,0.03703470587295328
2024-04-09,SAN.MC,0.995,0,0.03632675141301949
2024-04-10,SAN.MC,0.995,0,0.039384802051972236
2024-04-11,SAN.MC,0.995,0,0.03808877028052041
2024-04-12,SAN.MC,0.995,0,0.046551594548583465
2024-04-15,SAN.MC,0.995,0,0.04486968490670883
2024-04-16,SAN.MC,0.995,0,0.043288071088052944
2024-04-17,SAN.MC,0.995,0,0.04994525756090931
2024-04-18,SAN.MC,0.995,0,0.04848021230511648
2024-04-19,SAN.MC,0.995,0,0.04867114713193513
2024-04-22,SAN.MC,0.995,0,0.047500634647174085
2024-04-23,SAN.MC,0.995,0,0.04869392148554874
2024-04-24,SAN.MC,0.995,0,0.04756896052574782
2024-04-25,SAN.MC,0.995,0,0.04587525802941883
2024-04-26,SAN.MC,0.995,0,0.04478599336022581
2024-04-29,SAN.MC,0.995,0,0.044408400317938496
2024-04-30,SAN.MC,0.995,0,0.04282063224021477
2024-05-02,SAN.MC,0.995,0,0.05778264607126085
2024-05-03,SAN.MC,0.995,0,0.055446482988953764
2024-05-06,SAN.MC,0.995,0,0.05387663012136326
2024-05-07,SAN.MC,0.995,0,0.05188457533832798
2024-05-08,SAN.MC,0.995,0,0.05259242727991239
2024-05-09,SAN.MC,0.995,0,0.050692251449234366
2024-05-10,SAN.MC,0.995,0,0.048716226415196774
2024-05-13,SAN.MC,0.995,0,0.04757539054607951
2024-05-14,SAN.MC,0.995,0,0.04581649601838877
2024-05-15,SAN.MC,0.995,0,0.04413093419846896
2024-05-16,SAN.MC,0.995,0,0.04295664640926075
2024-05-17,SAN.MC,0.995,0,0.04148045035735418
2024-05-20,SAN.MC,0.995,0,0.04043105341508177
2024-05-21,SAN.MC,0.995,0,0.039089044744347066
2024-05-22,SAN.MC,0.995,0,0.038681552881836945
2024-05-23,SAN.MC,0.995,0,0.038368732610944395
2024-05-24,SAN.MC,0.995,0,0.037479972893197766
2024-05-27,SAN.MC,0.995,0,0.037012325968393565
2024-05-28,SAN.MC,0.995,0,0.03585834379662383
2024-05-29,SAN.MC,0.995,0,0.03477581414690129
2024-05-30,SAN.MC,0.995,0,0.037592671450136554
2024-05-31,SAN.MC,0.995,0,0.037817344934726674
2024-06-03,SAN.MC,0.995,0,0.0368995740989502
2024-06-04,SAN.MC,0.995,0,0.035780209100630504
2024-06-05,SAN.MC,0.995,0,0.04253910193123313
2024-06-06,SAN.MC,0.995,0,0.043332927633950254
2024-06-07,SAN.MC,0.995,0,0.042291408308787685
2024-06-10,SAN.MC,0.995,0,0.040882889658402796
2024-06-11,SAN.MC,0.995,0,0.039870249750097446
2024-06-12,SAN.MC,0.995,0,0.0453801875362927
2024-06-13,SAN.MC,0.995,0,0.04374913303846921
